Student ID,Sex,Campus Name,Major,Student Status,Admission Year,Graduate Year,Expected Graduate Year,Secondary School GPA,GAT Scores,AAT Score,School Name,Student GPA,Last Semester GPA,Math Score,CS Score,English Score,Admission Score,Grade
104168,Male,Main Campus,CNET,regular,2017,2023,2022,91.16,72,69,School A,4.78,4,97,99,97,114,A
104169,Female,North Campus,CS,discontinuous,2022,2025,2026,79.36,96,74,School D,1.98,1.58,35,35,35,36,D
104170,Female,North Campus,IT,graduate,2017,2022,2020,,73,56,School C,1.79,1.47,61,48,61,39,D
104171,Male,Main Campus,CS,discontinuous,2021,2025,2026,85.05,78,85,School B,1.99,2.48,42,53,42,38,D
104172,Female,North Campus,CS,regular,2022,2025,2027,67.45,78,83,School C,3.54,3.48,80,95,80,70,B
104173,Male,West Campus,CNET,discontinuous,2018,2024,2022,67.35,60,77,School D,1.42,1.45,68,42,68,40,D
104174,Female,North Campus,CNET,regular,2016,2022,2022,77.13,91,63,School A,2.71,3.08,38,41,38,55,C
104175,Male,North Campus,CS,discontinuous,2016,2021,2021,70.69,60,84,School A,2.82,3.32,59,53,59,60,C
104176,Male,West Campus,CS,discontinuous,2021,2027,2024,67.28,98,59,School B,4.06,4,98,95,99,89,A
104177,Male,Main Campus,CNET,graduate,2021,2026,2025,93.7,88,53,School B,3.25,3.56,46,99,46,73,B
104178,Female,West Campus,CNET,graduate,2017,2022,2021,68.96,71,100,School A,3.04,2.87,95,38,95,67,B
104179,Male,North Campus,IT,regular,2022,2025,2027,90.75,55,78,School B,2.73,2.54,35,49,35,48,C
104180,Male,North Campus,CS,regular,2022,2027,2026,73.53,95,99,School B,4.78,4,87,99,87,90,A
104181,Male,West Campus,IT,graduate,2015,2019,2021,93.44,98,57,School B,2.33,2.5,35,84,35,55,C
104182,Male,West Campus,CS,graduate,2017,2020,2021,76.16,76,73,School D,3.78,3.96,51,73,51,80,B
104183,Male,North Campus,IT,regular,2019,2024,2022,88.54,75,83,School C,2.29,2.11,60,35,60,50,C
104184,Female,Main Campus,CS,regular,2017,2020,2022,92.44,72,87,School C,2.52,2.15,65,35,65,50,C
104185,Female,North Campus,CNET,discontinuous,2015,2020,2018,65.94,89,77,School A,2.29,2.42,54,49,54,63,C
104186,Female,North Campus,,regular,2019,2025,2025,95.12,85,74,School A,1.61,1.24,52,35,52,42,D
104187,Female,Main Campus,CS,regular,2017,2022,2020,98.48,86,90,School B,1.97,2.05,62,59,62,37,D
104188,Female,North Campus,CNET,discontinuous,2021,2025,2026,86.6,91,62,School D,2.6,2.79,77,72,77,53,C
104189,Female,West Campus,IT,regular,2019,2023,2023,89.58,78,69,School D,4.48,4,85,99,85,100,A
104190,Female,North Campus,IT,graduate,2017,2021,2023,84.75,96,89,School C,2.84,3.09,54,55,54,56,C
104191,Male,West Campus,IT,discontinuous,2022,2026,2027,78.6,66,59,School A,3.98,4,98,89,98,80,B
104192,Female,North Campus,IT,graduate,2020,2026,2024,,69,79,School B,2.12,2.12,64,74,64,47,C
104193,Male,North Campus,CS,discontinuous,2021,2024,2026,83.04,88,64,School D,3.3,3.53,66,47,66,67,B
104194,Male,Main Campus,CNET,graduate,2019,2024,2023,,86,100,School C,1.65,1.77,35,35,35,39,D
104195,Female,Main Campus,CNET,regular,2020,2026,2023,69.21,52,71,School A,2.75,2.44,65,51,65,61,C
104196,Male,North Campus,,regular,2022,2027,2025,93.48,71,54,School B,2.84,2.37,38,45,38,58,C
104197,Male,Main Campus,IT,graduate,2020,2026,2023,66.06,66,58,School C,4.46,4,98,99,99,97,A
104198,Male,North Campus,IT,discontinuous,2019,2025,2022,78.73,65,92,School D,3.78,3.72,98,80,99,82,B
104199,Male,Main Campus,CNET,graduate,2021,2024,2024,85.07,100,57,School B,4.34,4,87,90,87,97,A
104200,Female,North Campus,CS,graduate,,2021,2020,78.24,57,61,School B,2.66,3.01,36,,36,46,C
104201,Female,West Campus,CNET,discontinuous,2015,2019,2020,61.85,78,85,School A,2.72,2.42,36,76,36,62,C
104202,Female,North Campus,CS,discontinuous,2022,2027,2027,64.49,65,68,School B,3.9,3.53,95,64,95,78,B
104203,Female,North Campus,IT,regular,2019,2024,2025,67.79,51,60,School C,3.9,4,66,64,66,77,B
104204,Female,West Campus,CNET,discontinuous,2021,2025,2024,77.78,80,78,School C,2.86,2.47,57,62,57,51,C
104205,Female,North Campus,IT,discontinuous,2020,2025,2025,61.05,95,98,School C,3.55,3.53,46,91,46,74,B
104206,Female,West Campus,IT,discontinuous,2015,2018,2021,71.68,68,82,School C,3.82,3.91,96,72,96,83,B
104207,Female,West Campus,CNET,graduate,2020,2025,2025,67.21,100,74,School B,4.69,4,93,97,93,91,A
104208,Female,North Campus,IT,discontinuous,2015,2019,2020,98.07,92,59,School B,4.61,4,98,99,99,98,A
104209,Female,Main Campus,CS,graduate,2017,2021,2023,64.75,74,88,School C,4.38,,69,78,69,91,A
104210,Male,West Campus,IT,regular,2018,2021,2021,94.9,57,78,School A,3.88,3.49,55,63,55,77,B
104211,Female,West Campus,CNET,graduate,2018,2021,2024,90.56,51,89,School A,2.16,2.25,35,35,35,57,C
104212,Male,North Campus,CS,discontinuous,2016,2019,2020,88.35,53,86,School C,2.27,2.31,65,44,65,61,C
104213,Male,West Campus,CS,regular,2020,2024,2024,79.55,66,72,School C,4.61,4,78,99,78,92,A
104214,Male,West Campus,IT,graduate,2019,2022,2025,85.66,55,87,School C,3.23,3.37,74,69,74,71,B
104215,Male,Main Campus,IT,discontinuous,2016,2020,2022,96.01,66,84,School B,1.39,1.71,35,40,35,40,D
104216,Female,North Campus,IT,regular,,2024,2024,83.59,92,67,School C,4.57,4,98,72,99,99,A
104217,Male,West Campus,IT,discontinuous,2021,2026,2024,61.33,77,95,School B,1.09,1.09,35,35,35,40,D
104218,Female,North Campus,IT,regular,2016,2020,2022,91.46,81,69,School B,4.07,4,61,99,61,84,A
104219,Female,Main Campus,CNET,discontinuous,2021,2026,2027,72.87,83,86,School D,2.36,2.11,70,45,70,56,C
104220,Male,West Campus,CS,regular,2017,2022,2023,89.44,78,56,School D,2.43,2.24,,84,51,59,C
104221,Female,North Campus,CNET,discontinuous,2020,2023,2024,93.52,100,69,School B,4.19,4,98,99,99,85,A
104222,Male,West Campus,CNET,graduate,2021,2026,2025,78.81,54,56,School A,3.87,4,91,98,91,82,B
104223,Male,North Campus,CNET,graduate,2020,2023,2023,60.65,87,88,School B,4.62,4,80,99,80,99,A
104224,Female,West Campus,IT,discontinuous,2021,2026,2026,92.77,66,80,School D,4.5,4,98,99,99,94,A
104225,Female,North Campus,CNET,discontinuous,2018,2023,2023,67.52,81,62,School A,4.15,4,61,58,61,80,A
104226,Male,North Campus,CNET,graduate,2019,2022,2024,84.62,67,91,School A,3.51,3.37,85,52,85,70,B
104227,Female,North Campus,CNET,discontinuous,2019,2023,2024,88.63,79,58,School B,4.42,4,98,76,99,92,A
104228,Female,West Campus,CNET,discontinuous,2020,2026,2023,76.07,81,58,School D,3.42,3.39,56,68,56,72,B
104229,Female,West Campus,CNET,graduate,2017,2021,2021,97.01,76,88,School D,2.06,1.75,55,35,55,45,C
104230,Male,West Campus,CNET,discontinuous,2017,2023,2022,90.42,79,58,School B,2.87,3.07,35,43,35,46,C
104231,Male,Main Campus,CNET,discontinuous,2015,2018,2020,92.37,51,92,School A,3.87,3.93,71,82,71,76,B
104232,Female,West Campus,IT,regular,2017,2022,2023,96.97,94,54,School C,3.5,3.36,94,97,94,73,B
104233,Female,Main Campus,IT,regular,2018,2024,2021,74.48,77,86,School B,2.29,2.7,43,35,,45,C
104234,Female,North Campus,CS,regular,,2025,2023,95.28,68,100,School B,3.38,2.9,61,65,61,70,B
104235,Female,Main Campus,CS,graduate,2017,2022,2023,89.55,93,72,School A,4.19,4,95,99,95,86,A
104236,Female,North Campus,CNET,graduate,2017,2022,2023,77.94,73,61,School D,3.53,3.09,55,60,55,65,B
104237,Male,West Campus,CNET,regular,2019,2022,2025,74.07,95,50,School A,3.1,3.37,87,61,87,67,B
104238,Female,Main Campus,CS,discontinuous,2015,2020,2020,95.05,81,56,School A,2.49,2.69,54,42,54,47,C
104239,Male,North Campus,IT,discontinuous,2019,2023,2025,80.69,94,,School C,2.31,2.14,41,47,41,52,C
104240,Female,North Campus,CNET,discontinuous,2017,2020,2020,61.34,95,66,School B,3.92,4,98,90,99,75,B
104241,Male,West Campus,CS,regular,2021,2026,2026,84.94,78,98,School A,4.47,,90,89,90,92,A
104242,Female,West Campus,CS,graduate,2016,2019,2020,83.15,92,,School C,4.47,4,98,99,99,90,A
104243,Male,North Campus,CS,discontinuous,2020,2024,2024,91.76,99,51,School D,2.49,2.44,35,45,35,58,C
104244,Female,North Campus,IT,graduate,2022,2026,2025,67.64,63,80,School D,3.12,3.03,89,66,89,65,B
104245,Male,North Campus,IT,regular,2019,2022,2022,76.36,90,68,School D,3.97,4,65,99,65,89,B
104246,Male,West Campus,IT,discontinuous,2015,2020,2021,99.62,67,51,School C,1.28,1.03,41,35,41,44,D
104247,Male,Main Campus,IT,regular,2018,2022,2024,76.58,79,72,School C,4.44,4,91,65,91,94,A
104248,Male,North Campus,CS,graduate,2020,2023,2026,81.2,72,97,School B,1.74,1.82,35,38,35,36,D
104249,Male,Main Campus,IT,discontinuous,2020,2024,2023,67.83,74,54,School D,2.03,2.5,40,60,40,49,C
104250,Male,Main Campus,CNET,regular,2015,2020,2021,99.3,95,75,School B,1.38,1.26,,35,35,37,D
104251,Female,West Campus,IT,graduate,2019,2023,2022,87.96,57,60,School C,3.9,3.46,91,63,91,77,B
104252,Male,North Campus,CS,regular,2018,2024,2023,81.4,53,77,School D,3.29,3.13,37,78,37,65,B
104253,Female,Main Campus,CS,discontinuous,2016,2022,2019,72.4,74,50,School C,4.63,4,81,92,81,90,A
104254,Female,North Campus,IT,regular,2016,2021,2021,62.2,94,82,School C,4.48,4,98,78,99,97,A
104255,Female,North Campus,IT,regular,2018,2023,2022,98.51,96,94,School D,2.19,2.35,35,67,35,49,C
104256,Female,West Campus,CS,regular,2018,2021,2023,88.4,59,57,School D,1.88,2.38,37,69,37,44,D
104257,Female,North Campus,CNET,regular,2020,2025,2024,60.31,88,90,School C,3.59,3.54,75,44,75,72,B
104258,Male,Main Campus,CNET,graduate,2019,2023,2024,96.95,93,87,School A,3.71,3.56,77,93,77,81,B
104259,Male,North Campus,IT,graduate,,2023,2021,80.9,66,81,School D,4.57,4,98,99,99,91,A
104260,Male,Main Campus,CNET,regular,2019,2023,2022,88.93,51,85,School A,3.87,3.49,94,99,94,84,B
104261,Female,North Campus,CS,discontinuous,2016,2021,2021,68.14,59,97,School D,2.25,2.63,35,44,35,49,C
104262,Male,West Campus,CNET,regular,2018,2024,2022,82.1,78,83,School A,2.3,2.21,35,56,35,52,C
104263,Male,North Campus,CNET,regular,2016,2020,2019,92.05,86,79,School D,1.64,1.53,35,35,35,36,D
104264,Male,Main Campus,IT,graduate,2021,2024,2026,69.22,63,73,School B,3.8,3.96,84,98,84,77,B
104265,Male,North Campus,CNET,graduate,2018,2024,2022,68.02,56,62,School C,2.82,2.76,35,65,35,60,C
104266,Male,West Campus,CS,graduate,2021,2027,2027,92.97,98,86,School B,3.28,3.43,63,94,63,72,B
104267,Female,West Campus,CS,discontinuous,2020,2023,2026,79.49,57,85,School C,3.86,3.42,70,99,70,76,B
104268,Male,North Campus,IT,graduate,2016,2020,2021,70.66,83,94,School D,1.77,2.08,35,35,35,39,D
104269,Female,Main Campus,CNET,discontinuous,2017,2022,2021,94.8,64,80,School B,2.01,2.45,35,60,35,45,C
104270,Female,North Campus,CS,regular,2021,2027,2025,64.73,82,88,School C,4.52,4,80,99,80,99,A
104271,Female,Main Campus,IT,graduate,2017,2022,2021,64.27,57,87,School C,3.21,3.66,43,73,43,68,B
104272,Female,North Campus,IT,discontinuous,2017,2022,2023,98.77,85,80,School D,1.34,0.99,35,35,35,35,D
104273,Female,Main Campus,CS,regular,2021,2027,2026,94.19,59,66,School A,1.34,1.32,35,35,35,36,D
104274,Male,North Campus,CNET,regular,2017,2020,2020,64.88,95,65,School C,2.03,2.13,35,77,35,54,C
104275,Male,North Campus,IT,graduate,2017,2022,2020,97.69,81,77,School A,4.38,4,83,65,83,95,A
104276,Male,West Campus,CNET,graduate,2021,2026,2024,96.37,50,55,School B,,2.03,84,73,84,55,C
104277,Female,North Campus,CS,discontinuous,2020,2025,2025,61.75,95,52,School B,4.79,4,98,99,99,125,A
104278,Male,North Campus,CNET,discontinuous,2019,2023,2025,87.44,72,87,School B,2.02,1.65,35,35,35,56,C
104279,Male,Main Campus,CS,regular,2019,2022,2023,84.37,78,53,School C,2.15,2.04,80,77,80,54,C
104280,Female,Main Campus,CNET,discontinuous,2016,2022,2021,63.8,69,82,School C,1.97,1.63,35,35,35,35,D
104281,Female,North Campus,IT,graduate,2017,2020,2022,69.06,53,80,School C,,2.8,78,49,78,64,C
104282,Female,Main Campus,CNET,regular,2017,2020,2020,70.31,80,81,School D,2.41,2.12,76,85,76,58,C
104283,Female,Main Campus,CS,discontinuous,2018,2023,2023,68.44,50,96,School C,2.07,1.63,52,35,52,48,C
104284,Male,West Campus,CNET,graduate,2015,2018,2019,98.23,61,98,School D,3.4,3.45,79,68,79,70,B
104285,Female,West Campus,CNET,discontinuous,2017,2022,2021,79.32,100,94,School D,2.12,2.22,41,66,41,58,C
104286,Female,West Campus,IT,regular,2018,2022,2022,69.76,50,89,School D,4.64,4,98,91,98,94,A
104287,Male,West Campus,CNET,regular,2018,2022,2023,65.96,80,88,School C,4.79,4,98,69,99,94,A
104288,Male,West Campus,IT,discontinuous,2018,2022,2022,90.09,73,51,School C,2.48,2.33,72,43,72,58,C
104289,Female,North Campus,CNET,discontinuous,2015,2019,2021,64.82,87,80,School C,2.19,2.49,47,47,47,58,C
104290,Male,North Campus,CS,discontinuous,2019,2025,2025,70.79,84,97,School C,4.01,4,98,73,99,88,A
104291,Female,Main Campus,CS,regular,2021,2026,2024,87.39,77,89,School D,2.46,2.04,78,36,78,60,C
104292,Female,Main Campus,CS,regular,2021,2026,2027,78,99,52,School B,4.57,4,82,99,82,100,A
104293,Male,Main Campus,CS,graduate,2021,2025,2025,89.14,54,76,School B,3.29,3.7,79,55,79,72,B
104294,Male,Main Campus,IT,discontinuous,2022,2026,2028,83.11,92,90,School D,4.64,4,98,99,99,99,A
104295,Female,West Campus,CNET,regular,2019,2025,2025,62.01,67,91,School A,3.99,3.79,98,80,99,85,B
104296,Female,West Campus,CS,regular,2020,2025,2024,96.61,99,92,School A,3.59,3.23,87,64,87,69,B
104297,Female,North Campus,CS,graduate,2017,2020,2023,95,72,95,School A,4.11,3.76,54,60,54,77,A
104298,Male,Main Campus,CS,graduate,2016,2021,2019,64.66,81,64,School D,2.24,2.17,75,39,75,63,C
104299,Female,North Campus,IT,graduate,2021,2027,2025,66.12,92,53,School A,3.44,3.54,60,73,60,71,B
104300,Female,West Campus,CNET,graduate,2017,2023,2021,96.89,78,52,School C,4.41,3.99,98,87,99,92,A
104301,Female,Main Campus,CS,discontinuous,2016,2019,2019,69.9,87,56,School D,4.09,4,90,99,90,88,A
104302,Female,Main Campus,IT,graduate,2015,2021,2021,84.21,67,71,School A,3.09,3.35,68,87,68,73,B
104303,Female,North Campus,IT,regular,2020,2026,2023,84.57,93,60,School B,3.94,4,84,65,84,76,B
104304,Male,North Campus,IT,graduate,2015,2020,2020,88.56,91,53,School B,0.5,0.83,45,35,45,55,E
104305,Female,West Campus,IT,graduate,2021,2026,2025,95.02,98,69,School C,2.25,1.83,85,84,85,63,C
104306,Female,Main Campus,CS,graduate,2018,2023,2024,62.18,92,77,School D,4.12,4,95,50,95,77,A
104307,Female,North Campus,CS,graduate,2020,2026,2026,60.47,70,91,School B,1.64,1.77,48,35,48,37,D
104308,Female,Main Campus,CNET,discontinuous,2016,2019,2019,69.72,67,79,School A,1.4,1.73,56,35,56,44,D
104309,Male,West Campus,CNET,regular,2022,2027,2025,78.41,56,78,School A,4.51,4,98,64,99,93,A
104310,Male,West Campus,IT,discontinuous,2020,2026,2023,64.68,68,96,,2.83,2.61,58,35,58,48,C
104311,Male,North Campus,IT,regular,2017,2022,2022,83.53,88,96,School B,3.81,4,59,94,59,81,B
104312,Female,West Campus,CS,discontinuous,2021,2025,2027,99.07,71,68,School A,4.05,3.67,69,75,69,76,A
104313,Female,West Campus,IT,regular,2020,2024,2025,80.28,92,59,School A,3.42,3.8,72,84,72,66,B
104314,Male,North Campus,CNET,graduate,2018,2023,2024,98.28,51,60,School D,3.55,4,84,47,84,66,B
104315,Male,Main Campus,CS,regular,2018,2023,2023,93.56,83,83,School C,4.06,3.74,86,71,86,76,A
104316,Male,North Campus,CNET,discontinuous,2017,2020,2023,93.8,58,81,School B,,3.57,52,79,52,66,B
104317,Female,Main Campus,IT,graduate,2016,2019,2019,81.97,63,77,School B,2.81,2.35,53,62,53,60,C
104318,Female,West Campus,CNET,graduate,2019,2022,2023,86.56,55,86,School A,1.83,1.74,35,35,35,35,D
104319,Male,North Campus,CS,regular,2015,2018,2019,99.26,76,100,School B,4.66,4,98,73,99,90,A
104320,Male,West Campus,IT,discontinuous,2015,2021,2019,69.83,97,96,School A,1.03,1.11,64,35,64,36,D
104321,Male,Main Campus,IT,discontinuous,2021,2027,2027,64.37,81,97,School A,2.34,2.78,72,67,72,64,C
104322,Female,North Campus,CNET,graduate,2020,2024,2026,84.66,84,98,School D,4.02,4,98,99,99,86,A
104323,Female,North Campus,CNET,discontinuous,2016,2022,2019,70.15,64,91,School D,1.52,1.5,53,38,53,43,D
104324,Female,Main Campus,CS,regular,2022,2028,2028,80.85,97,91,School D,2.29,2.6,64,46,64,56,C
104325,Male,West Campus,IT,discontinuous,2019,2025,2022,65.29,50,56,School D,3.09,3.54,50,65,50,68,B
104326,Male,Main Campus,CS,discontinuous,2021,2025,2024,77.7,58,59,School B,3.98,3.5,63,99,63,83,B
104327,Female,West Campus,IT,regular,2016,2021,2020,98.53,90,,School A,1.29,1.77,50,40,50,35,D
104328,Male,North Campus,CS,regular,2015,2021,,91.71,66,55,School A,3.82,3.41,75,96,75,87,B
104329,Female,Main Campus,CS,regular,2019,2025,2024,74.04,61,100,School D,3.24,3.55,54,45,54,74,B
104330,Male,Main Campus,IT,graduate,2022,2028,2027,87.46,99,56,School D,4.09,3.87,61,90,61,79,A
104331,Male,Main Campus,IT,discontinuous,2018,2021,2022,71.03,96,87,School D,1.49,1.12,58,35,,43,D
104332,Male,North Campus,IT,graduate,2018,2022,2021,82.95,87,81,School D,0.5,0.44,70,48,70,56,E
104333,Male,West Campus,CS,regular,2019,2023,2025,83.68,76,89,School B,2.11,2.25,35,36,35,52,C
104334,Female,West Campus,CS,discontinuous,2018,2023,2021,96.42,71,53,School D,3.95,3.83,86,59,86,77,B
104335,Male,West Campus,CS,discontinuous,2016,2019,2019,72.66,69,93,School D,3.48,3.03,86,65,86,73,B
104336,Female,Main Campus,IT,discontinuous,2022,2025,2028,61.45,72,81,School D,1.65,1.75,35,35,35,40,D
104337,Female,West Campus,IT,discontinuous,2021,2027,2024,76.82,64,51,School C,3.82,4,63,99,63,82,B
104338,Female,Main Campus,CNET,discontinuous,2022,2028,2025,98.09,54,91,School C,1.44,1.32,35,70,35,41,D
104339,Male,North Campus,IT,graduate,2016,2022,2021,94.97,88,97,School A,2.77,2.49,35,35,35,50,C
104340,Female,West Campus,IT,regular,2021,2024,2027,85.06,97,98,School B,1.18,1.12,57,35,57,35,D
104341,Female,North Campus,CNET,regular,2021,2024,2027,83.11,69,88,School D,3.32,2.87,85,60,85,71,B
104342,Female,Main Campus,CNET,discontinuous,2021,2026,2026,94.44,74,62,School D,3.21,3.53,52,99,52,71,B
104343,Male,North Campus,CNET,graduate,2018,2023,2022,67,88,66,School B,4.36,4,98,99,99,98,A
104344,Male,West Campus,CS,graduate,2017,2020,2023,63.16,77,74,School D,4.32,4,98,68,98,96,A
104345,Female,Main Campus,CS,graduate,2022,2028,2026,88.22,81,69,School B,4.58,4,98,99,99,95,A
104346,Male,Main Campus,IT,regular,2020,2026,2023,61.22,86,91,School C,3.01,3.31,62,48,62,67,B
104347,Female,Main Campus,CNET,graduate,2016,2020,2020,99.56,84,71,School D,4.35,4,98,99,99,100,A
104348,Female,West Campus,CS,discontinuous,2021,,2027,73.84,85,77,School D,4.47,4,96,70,96,99,A
104349,Male,Main Campus,IT,regular,2017,2021,2021,65.84,74,92,School A,4.5,4,81,59,81,54,A
104350,Female,North Campus,CNET,regular,2021,2024,2025,81.33,62,72,,4.5,4,68,77,68,94,A
104351,Male,Main Campus,CNET,graduate,2015,2019,2021,75.15,58,75,School C,2.12,2.22,35,43,35,58,C
104352,Male,North Campus,CS,regular,2017,2023,2020,82.84,90,84,School D,1.35,1.26,35,35,35,38,D
104353,Female,North Campus,IT,graduate,2019,2025,2023,94.1,68,64,School B,3.47,3.93,67,74,67,71,B
104354,Male,North Campus,CS,graduate,2022,2028,2028,88.92,82,97,School A,1.63,1.67,53,51,53,38,D
104355,Male,West Campus,IT,graduate,,2026,2027,68.61,79,88,School D,2.4,2.51,44,67,44,52,C
104356,Female,Main Campus,CNET,regular,2018,2024,2021,89.4,77,88,School C,4.35,4,98,75,99,100,A
104357,Female,North Campus,IT,graduate,2022,2026,2026,78.96,92,79,School B,4.01,4,96,64,96,82,A
104358,Male,North Campus,CNET,graduate,2022,2028,2027,83.79,83,90,School B,3.1,3.17,83,72,83,67,B
104359,Male,North Campus,IT,graduate,2015,2018,2018,69,64,85,School C,4.34,4,84,83,84,92,A
104360,Female,Main Campus,CS,graduate,2022,2025,2026,,54,50,School C,2.6,2.16,80,49,80,62,C
104361,Male,Main Campus,CS,regular,2021,2027,2025,63.51,61,85,School D,3.55,3.65,85,50,85,69,B
104362,Male,Main Campus,CNET,regular,2020,2026,2026,95.68,88,89,School A,1.46,1.72,35,65,35,44,D
104363,Male,North Campus,IT,graduate,2015,,2021,96.63,96,83,School C,4.32,4,86,99,86,99,A
104364,Male,Main Campus,IT,regular,2018,2024,2021,82.55,,78,School C,4.14,3.87,63,99,63,76,A
104365,Male,North Campus,CNET,graduate,2015,2018,2018,90.33,86,63,School C,1.07,1.24,35,42,35,43,D
104366,Male,North Campus,CNET,graduate,2016,2020,,77.84,86,61,School B,4.73,4,67,99,67,94,A
104367,Male,Main Campus,CS,discontinuous,2020,2025,2023,71.15,52,54,School D,2.35,2.29,48,69,48,49,C
104368,Female,North Campus,IT,regular,2022,2026,2028,84.13,81,71,School A,4.48,,93,99,93,91,A
104369,Female,West Campus,CS,discontinuous,2015,2020,2021,65.75,58,76,School B,2.49,2.17,61,35,61,56,C
104370,Female,North Campus,CNET,regular,2015,2019,2019,79.89,65,74,School A,4.78,4,85,99,85,98,A
104371,Female,Main Campus,CNET,graduate,2021,2027,2026,91.86,57,65,School C,4.15,4,81,92,81,75,A
104372,Female,North Campus,CS,graduate,2019,2025,2022,98.15,62,55,School D,4.54,4,78,78,78,90,A
104373,Male,Main Campus,IT,regular,2019,2024,2022,98.97,89,91,School A,2.63,2.53,73,35,73,57,C
104374,Male,North Campus,IT,discontinuous,2019,2024,2025,62.71,72,87,School A,2.52,2.53,56,48,56,59,C
104375,Male,North Campus,IT,regular,2016,2020,2019,75.48,69,54,School C,1.69,1.67,49,36,49,40,D
104376,Male,North Campus,IT,regular,2022,2025,2028,73.63,72,90,School C,3.5,3.38,57,90,57,68,B
104377,Female,West Campus,IT,discontinuous,2016,2020,2020,83.21,76,72,School C,4.32,4,98,99,99,97,A
104378,,North Campus,CS,discontinuous,2016,2021,2019,82.56,100,75,School B,1.33,0.98,45,49,45,43,D
104379,Male,North Campus,IT,graduate,2020,2023,2025,82.95,50,94,School D,4.78,4,75,99,75,94,A
104380,Female,North Campus,CNET,discontinuous,2016,2020,2022,62.47,60,89,School C,4.17,3.73,98,59,99,83,A
104381,Male,Main Campus,IT,graduate,2017,2020,2022,74.15,98,79,School D,3.71,3.28,98,99,99,85,B
104382,Male,North Campus,CS,regular,2016,2020,2021,82.13,96,94,School C,4.4,4,78,68,78,94,A
104383,Female,Main Campus,CS,discontinuous,2020,2025,2023,79.72,51,62,School B,3.6,3.67,81,51,81,71,B
104384,Male,North Campus,IT,graduate,2020,2025,,65.49,68,55,School C,3.3,3.68,73,49,73,65,B
104385,Male,North Campus,IT,discontinuous,2021,2024,2025,72.32,55,89,School B,3.99,4,46,47,46,75,B
104386,Male,North Campus,CS,graduate,2022,2026,2027,82.49,52,88,School B,4.38,4,,99,95,97,A
104387,Male,West Campus,IT,discontinuous,2022,2025,2025,91.05,67,84,School C,4.75,4,98,66,99,92,A
104388,Male,Main Campus,CS,discontinuous,2021,2024,2025,67.54,57,84,School B,2.21,1.81,35,40,35,48,C
104389,Female,Main Campus,CS,graduate,2016,2019,2022,87.3,71,65,School B,3.11,2.65,41,92,41,70,B
104390,Female,North Campus,IT,discontinuous,2020,2024,2025,95.64,84,53,School D,3.14,2.83,90,76,90,70,B
104391,Female,Main Campus,IT,graduate,2022,2026,2026,98.92,60,89,School A,1.92,1.96,35,35,35,42,D
104392,Female,North Campus,IT,regular,2017,2021,2023,96.94,69,68,School D,2.63,2.78,42,44,42,60,C
104393,Female,West Campus,CS,discontinuous,2020,2025,2024,88.83,94,83,School C,3.46,3.01,49,42,49,70,B
104394,Female,North Campus,CS,discontinuous,2018,2024,2024,89.44,71,98,,3.89,4,65,80,65,82,B
104395,Male,North Campus,CNET,regular,2019,2023,2025,63.45,83,92,School B,2.82,,49,37,49,62,C
104396,Female,West Campus,CNET,regular,2017,2020,2023,68.07,65,94,School C,4.69,4,98,82,99,96,A
104397,Female,North Campus,CNET,graduate,2020,2024,2026,69.89,56,88,School D,4.08,3.66,98,80,99,85,A
104398,Male,North Campus,CNET,regular,2022,2025,2027,65.06,86,56,School A,4.19,3.86,54,66,54,76,A
104399,Male,North Campus,CS,graduate,2020,2026,2026,98.48,62,59,School B,2.33,1.96,89,40,89,63,C
104400,Female,North Campus,IT,discontinuous,2020,2025,2023,73.17,99,79,School B,1.61,1.23,52,35,52,44,D
104401,Male,Main Campus,CS,regular,2021,2024,2025,84.67,83,71,School B,3.55,3.57,70,99,70,73,B
104402,Female,Main Campus,IT,regular,2017,2021,2023,60.11,61,72,School C,1.79,1.54,35,35,35,35,D
104403,Male,Main Campus,CS,discontinuous,2020,2024,2026,95.42,97,53,School A,3.34,3.2,62,80,62,73,B
104404,Female,West Campus,CNET,graduate,2015,2020,2021,95.77,65,86,School A,2.07,2.56,35,35,35,55,C
104405,Male,North Campus,IT,discontinuous,2018,2023,2021,87.62,73,66,School B,4.63,4,95,99,95,99,A
104406,Male,Main Campus,IT,regular,2019,2022,2025,73.91,96,85,School C,2.47,2.92,71,42,71,49,C
104407,Female,North Campus,IT,discontinuous,2022,2025,2026,91.93,50,63,School A,1.18,0.82,35,42,35,38,D
104408,Female,Main Campus,CNET,regular,2015,2021,,68.14,100,70,School D,4.74,4,92,99,92,94,A
104409,Female,West Campus,CS,discontinuous,2017,2023,2023,87.6,90,89,School A,4.47,4,98,78,99,95,A
104410,Female,North Campus,CNET,regular,2022,2025,2025,69.4,100,70,School A,2.35,1.93,35,78,35,54,C
104411,Female,West Campus,IT,discontinuous,2018,2021,2021,92.73,53,91,School B,1.67,1.17,35,35,35,44,D
104412,Male,West Campus,CS,regular,2021,2024,2025,80.61,92,82,School D,3.29,3.46,67,47,67,68,B
104413,Female,Main Campus,CNET,regular,2017,2021,2020,86.49,50,65,School D,3.74,3.88,91,63,91,,B
104414,Female,North Campus,CS,regular,2018,2024,2022,89.76,96,93,School C,3.23,3.14,38,74,38,67,B
